Community	Subject	Topic	Room	Channel	Source	Target	Time	Finish Time	Duration	Event Type	Event
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	donna	0:00:00	22:43.1		Geogebra:section 5	2013-03-13 13:22:43.068 - Joyful13 -> tool changed to Move
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	Joyful13	0:00:09	23:20.1	0:00:09	chat	2013-03-13 13:23:20.097 - IpomoEaZ -> Can I be person 2
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	donna	IpomoEaZ	0:00:05	23:25.3		system	2013-03-13 13:23:25.274 - donna -> Now viewing tab Summary
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	donna	donna	0:00:01	23:26.9		Geogebra:Summary	2013-03-13 13:23:26.934 - donna -> tool changed to Move
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	donna	0:00:15	23:44.9	0:00:15	chat	2013-03-13 13:23:44.922 - IpomoEaZ -> Also 2 people will have to share a person
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	donna	IpomoEaZ	0:0:-11	23:33.6		system	2013-03-13 13:23:33.582 - donna -> Now viewing tab section 5
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	donna	0:00:06	23:40.2		system	2013-03-13 13:23:40.168 - Joyful13 -> Now viewing tab Summary
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Joyful13	0:00:01	23:41.2		system	2013-03-13 13:23:41.239 - Joyful13 -> Now viewing tab section 5
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Joyful13	0:00:00	23:41.7		system	2013-03-13 13:23:41.666 - Joyful13 -> Now viewing tab Summary
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Joyful13	0:00:00	23:41.9		system	2013-03-13 13:23:41.898 - Joyful13 -> Now viewing tab section 5
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Joyful13	0:00:00	23:42.2		system	2013-03-13 13:23:42.161 - Joyful13 -> Now viewing tab Summary
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Joyful13	0:00:00	23:42.5		system	2013-03-13 13:23:42.452 - Joyful13 -> Now viewing tab section 5
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Joyful13	0:00:00	23:42.7		system	2013-03-13 13:23:42.709 - Joyful13 -> Now viewing tab Summary
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Joyful13	0:00:00	23:42.9		system	2013-03-13 13:23:42.941 - Joyful13 -> Now viewing tab section 5
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Joyful13	0:00:00	23:43.1		Geogebra:section 5	2013-03-13 13:23:43.112 - Joyful13 -> tool changed to Move Graphics View
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Joyful13	0:00:00	23:43.2		system	2013-03-13 13:23:43.239 - Joyful13 -> Now viewing tab Summary
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Joyful13	0:00:00	23:44.0		system	2013-03-13 13:23:43.955 - Joyful13 -> Now viewing tab section 5
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Joyful13	0:00:02	23:46.9		Geogebra:section 5	2013-03-13 13:23:46.904 - Joyful13 -> tool changed to Move
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	Joyful13	0:00:03	24:02.2	0:00:03	chat	2013-03-13 13:24:02.153 - IpomoEaZ -> Can I be person 2
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	IpomoEaZ	0:00:07	24:06.0	0:00:07	chat	2013-03-13 13:24:05.973 - Joyful13 -> oki doki erica is 222222
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	Joyful13	0:00:01	24:19.8	0:00:01	awareness	2013-03-13 13:24:19.844 - IpomoEaZ -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Katy Bird86.09	IpomoEaZ	0:00:04	24:26.6	0:00:04	chat	2013-03-13 13:24:26.614 - Katy Bird86.09 -> i am 33333333333
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	Katy Bird86.09	0:00:03	24:26.7	0:00:03	chat	2013-03-13 13:24:26.723 - IpomoEaZ -> I AM 2
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	donna	IpomoEaZ	0:00:00	24:27.0		Geogebra:Summary	2013-03-13 13:24:26.988 - donna -> tool changed to Move Graphics View
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	donna	0:00:01	24:33.2	0:00:01	awareness	2013-03-13 13:24:33.215 - IpomoEaZ -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Katy Bird86.09	IpomoEaZ	0:00:01	24:36.9	0:00:01	chat	2013-03-13 13:24:36.937 - Katy Bird86.09 -> 3
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Katy Bird86.09	0:00:15	25:01.4	0:00:15	chat	2013-03-13 13:25:01.419 - Joyful13 -> ok who wants to share
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Joyful13	0:0:-14	24:47.0		Geogebra:section 5	2013-03-13 13:24:46.969 - Joyful13 -> tool changed to Move Graphics View
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Joyful13	0:00:03	24:50.2		Geogebra:section 5	2013-03-13 13:24:50.163 - Joyful13 -> tool changed to Move
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	donna	Joyful13	0:00:07	24:58.6	0:00:07	chat	2013-03-13 13:24:58.570 - donna -> where i s tomas 
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	donna	0:00:02	25:01.3	0:00:02	awareness	2013-03-13 13:25:01.285 - IpomoEaZ -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	donna	IpomoEaZ	0:08:39	33:39.8	0:08:39	chat	2013-03-13 13:33:39.796 - donna -> 0tgyhu
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	donna	0:00:13	25:15.7	0:00:13	chat	2013-03-13 13:25:15.705 - IpomoEaZ -> Joy and donna what are you guys going to be
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	IpomoEaZ	0:00:03	25:05.6	0:00:03	chat	2013-03-13 13:25:05.613 - Joyful13 -> he is having trouble
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	TomasP5600	Joyful13	0:00:05	25:11.6		system	2013-03-13 13:25:11.611 - TomasP5600 -> joins the room
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	TomasP5600	0:00:01	25:24.1	0:00:01	chat	2013-03-13 13:25:24.140 - IpomoEaZ -> and tomas
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	IpomoEaZ	0:00:05	25:31.8	0:00:05	chat	2013-03-13 13:25:31.811 - IpomoEaZ -> what are you going to be
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	IpomoEaZ	0:00:00	25:27.6	0:00:00	chat	2013-03-13 13:25:27.594 - Joyful13 -> idk
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	TomasP5600	Joyful13	0:00:01	25:31.7	0:00:01	chat	2013-03-13 13:25:31.699 - TomasP5600 -> im here
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	TomasP5600	0:00:09	25:44.1	0:00:09	chat	2013-03-13 13:25:44.060 - Joyful13 -> tomas wat number do you want to be
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	Joyful13	0:00:14	25:52.8	0:00:14	chat	2013-03-13 13:25:52.809 - IpomoEaZ -> What's left is Timer and Summarizer
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Katy Bird86.09	IpomoEaZ	0:00:05	25:52.0	0:00:05	chat	2013-03-13 13:25:51.952 - Katy Bird86.09 -> Good
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Katy Bird86.09	0:0:-1	25:50.2		Geogebra:section 5	2013-03-13 13:25:50.224 - Joyful13 -> tool changed to Move Graphics View
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Joyful13	0:00:05	25:55.4		Geogebra:section 5	2013-03-13 13:25:55.357 - Joyful13 -> tool changed to Move
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	TomasP5600	Joyful13	0:00:09	26:05.4	0:00:09	chat	2013-03-13 13:26:05.356 - TomasP5600 -> what #'s are taken up
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	TomasP5600	0:00:07	26:04.6	0:00:07	chat	2013-03-13 13:26:04.641 - IpomoEaZ -> other known as person 1 and 4
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	IpomoEaZ	0:00:01	26:09.4	0:00:01	chat	2013-03-13 13:26:09.356 - IpomoEaZ -> 2 and 3
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	IpomoEaZ	0:00:00	26:10.3		Geogebra:section 5	2013-03-13 13:26:10.289 - Joyful13 -> tool changed to Move Graphics View
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Joyful13	0:00:00	26:10.9		Geogebra:section 5	2013-03-13 13:26:10.879 - Joyful13 -> tool changed to Move
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Joyful13	0:00:01	26:17.6	0:00:01	chat	2013-03-13 13:26:17.630 - Joyful13 -> 2 and 3
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	Joyful13	0:00:05	26:22.9	0:00:05	chat	2013-03-13 13:26:22.916 - IpomoEaZ -> im 2 and katy is 3\"
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	IpomoEaZ	0:00:06	26:26.2	0:00:06	awareness	2013-03-13 13:26:26.245 - Joyful13 -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	TomasP5600	Joyful13	0:00:02	26:29.3	0:00:02	chat	2013-03-13 13:26:29.258 - TomasP5600 -> ill be 4
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	TomasP5600	TomasP5600	0:00:17	26:51.2	0:00:17	chat	2013-03-13 13:26:51.156 - TomasP5600 -> why do you keep saying and tomas
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	TomasP5600	0:00:10	26:45.0	0:00:10	chat	2013-03-13 13:26:44.988 - Joyful13 -> ok who wants to share with someone
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	Joyful13	0:00:14	26:59.5	0:00:14	chat	2013-03-13 13:26:59.516 - IpomoEaZ -> ok joy and donna do u guys want to be in the same group
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Katy Bird86.09	IpomoEaZ	0:00:12	27:22.0	0:00:12	chat	2013-03-13 13:27:21.956 - Katy Bird86.09 -> That means Summarizing
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Katy Bird86.09	0:0:-11	27:10.9		Geogebra:section 5	2013-03-13 13:27:10.920 - Joyful13 -> tool changed to Move Graphics View
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	TomasP5600	Joyful13	0:00:27	27:43.1	0:00:27	chat	2013-03-13 13:27:43.079 - TomasP5600 -> i think there is a glitch in the chat to just dont wory about it
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	TomasP5600	0:00:16	27:36.1	0:00:16	chat	2013-03-13 13:27:36.102 - Joyful13 -> idk donna is in another computer so she is trying to get on
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Joyful13	0:00:11	27:48.6	0:00:11	chat	2013-03-13 13:27:48.630 - Joyful13 -> so we'll ask her wat number and yea.
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	Joyful13	0:00:03	27:49.7	0:00:03	chat	2013-03-13 13:27:49.707 - IpomoEaZ -> she's already on
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	TomasP5600	IpomoEaZ	0:00:02	27:50.5	0:00:02	chat	2013-03-13 13:27:50.474 - TomasP5600 -> so*
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	TomasP5600	0:00:03	27:58.3	0:00:03	chat	2013-03-13 13:27:58.317 - Joyful13 -> no she is trying to get on
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	Joyful13	0:00:00	28:04.3	0:00:00	chat	2013-03-13 13:28:04.326 - IpomoEaZ -> oh
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Katy Bird86.09	IpomoEaZ	0:00:15	28:21.1	0:00:15	chat	2013-03-13 13:28:21.060 - Katy Bird86.09 -> Never mind it is the time keeper
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	Katy Bird86.09	0:00:05	28:20.8	0:00:05	chat	2013-03-13 13:28:20.754 - IpomoEaZ -> Then we'll have to wait awhile
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	IpomoEaZ	0:00:35	29:14.3	0:00:35	chat	2013-03-13 13:29:14.347 - Joyful13 -> ooh while we r w8in for donna why dont we take turns on having control starting on who is number one
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Katy Bird86.09	Joyful13	0:00:14	28:53.8	0:00:14	chat	2013-03-13 13:28:53.816 - Katy Bird86.09 -> She moved to a different computer.
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	TomasP5600	Katy Bird86.09	0:00:24	29:13.1	0:00:24	chat	2013-03-13 13:29:13.113 - TomasP5600 -> im going to restart because of the glitch
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	TomasP5600	0:00:00	28:50.5	0:00:00	awareness	2013-03-13 13:28:50.486 - IpomoEaZ -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	IpomoEaZ	0:00:12	29:03.3	0:00:12	awareness	2013-03-13 13:29:03.289 - IpomoEaZ -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Katy Bird86.09	IpomoEaZ	0:00:09	29:13.4	0:00:09	chat	2013-03-13 13:29:13.431 - Katy Bird86.09 -> She is about to be in.
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	Katy Bird86.09	0:00:13	29:29.1	0:00:13	awareness	2013-03-13 13:29:29.075 - Joyful13 -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	TomasP5600	Joyful13	0:0:-12	29:16.1		system	2013-03-13 13:29:16.089 - TomasP5600 -> leaves the room
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	TomasP5600	0:00:04	29:31.9	0:00:04	chat	2013-03-13 13:29:31.858 - IpomoEaZ -> person 2 is controller
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	TomasP5600	IpomoEaZ	0:00:00	29:32.9		system	2013-03-13 13:29:32.856 - TomasP5600 -> joins the room
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	TomasP5600	0:00:06	29:43.6	0:00:06	chat	2013-03-13 13:29:43.561 - IpomoEaZ -> its says whose going when
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	IpomoEaZ	0:00:27	30:08.8	0:00:27	chat	2013-03-13 13:30:08.759 - Joyful13 -> then wen number 4 say is over, then we go start all over again with person number one
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	Joyful13	0:00:10	29:54.9	0:00:10	chat	2013-03-13 13:29:54.944 - IpomoEaZ -> and what they do while they have control
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	IpomoEaZ	0:00:08	30:12.4	0:00:08	chat	2013-03-13 13:30:12.366 - IpomoEaZ -> Have you read ahead in the paper yet?
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	TomasP5600	IpomoEaZ	0:00:00	30:05.4	0:00:00	chat	2013-03-13 13:30:05.446 - TomasP5600 -> ok
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	TomasP5600	TomasP5600	0:00:03	30:14.2	0:00:03	chat	2013-03-13 13:30:14.184 - TomasP5600 -> its fixed
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	TomasP5600	0:00:44	31:14.5	0:00:44	chat	2013-03-13 13:31:14.472 - IpomoEaZ -> its says Contoller and under it are the steps i take then it says Facilitator goes next and has to do those #'s
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	TomasP5600	IpomoEaZ	0:00:10	31:01.3	0:00:10	awareness	2013-03-13 13:31:01.344 - TomasP5600 -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Joyful13	TomasP5600	0:00:20	31:29.4	0:00:20	chat	2013-03-13 13:31:29.428 - Joyful13 -> oh wait nevermind i see how you wanted to be number 2 erica
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	TomasP5600	Joyful13	0:00:00	31:23.8	0:00:00	awareness	2013-03-13 13:31:23.832 - TomasP5600 -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	TomasP5600	TomasP5600	0:00:10	31:34.6	0:00:10	awareness	2013-03-13 13:31:34.602 - TomasP5600 -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	IpomoEaZ	TomasP5600	0:00:16	31:51.3	0:00:16	chat	2013-03-13 13:31:51.258 - IpomoEaZ -> I just wanted to be able to type step by step directions
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_2	CID:1362920850216	Katy Bird86.09	IpomoEaZ	0:00:11	31:57.4	0:00:11	chat	2013-03-13 13:31:57.404 - Katy Bird86.09 -> I ask the questions.
