Community	Subject	Topic	Room	Channel	Source	Target	Time	Finish Time	Duration	Event Type	Event
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	Argy123	0:00:09	00:34.9		system	2013-03-17 09:00:34.920 - CT.mates -> joins the room
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	CT.mates	0:00:16	01:16.1	0:00:16	chat	2013-03-17 09:01:16.062 - Argy123 -> hey cT.mates :D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	Argy123	0:00:02	01:03.3	0:00:02	chat	2013-03-17 09:01:03.347 - CT.mates -> Hey Argy!
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	CT.mates	0:00:25	01:28.8		system	2013-03-17 09:01:28.849 - mathminion1 -> joins the room
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	mathminion1	0:00:02	01:55.3	0:00:02	chat	2013-03-17 09:01:55.288 - CT.mates -> Hi mathminion!
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	CT.mates	0:00:01	01:56.1	0:00:01	chat	2013-03-17 09:01:56.073 - mathminion1 -> hi guys
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	mathminion1	0:00:08	02:15.0	0:00:08	chat	2013-03-17 09:02:15.036 - mathminion1 -> so kpie couln't make it rite?
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	mathminion1	0:00:08	02:30.9	0:00:08	chat	2013-03-17 09:02:30.911 - Argy123 -> no i think she could
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	Argy123	0:00:24	03:00.8	0:00:24	chat	2013-03-17 09:03:00.801 - mathminion1 -> oh so did you guys make up the last session. I was sick so i could not make it. sorry
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	mathminion1	0:00:04	03:09.5	0:00:04	chat	2013-03-17 09:03:09.461 - CT.mates -> yeah, we did
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	CT.mates	0:00:04	03:14.8	0:00:04	chat	2013-03-17 09:03:14.751 - CT.mates -> wait, Kpie said she was coming
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	CT.mates	0:00:06	03:48.7	0:00:06	awareness	2013-03-17 09:03:48.678 - CT.mates -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	CT.mates	0:00:00	04:10.1	0:00:00	awareness	2013-03-17 09:04:10.079 - mathminion1 -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	mathminion1	0:00:00	04:10.7	0:00:00	chat	2013-03-17 09:04:10.720 - mathminion1 -> ok
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	mathminion1	0:00:10	04:21.0		system	2013-03-17 09:04:20.950 - mathminion1 -> Now viewing tab Squares
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	mathminion1	0:00:02	04:23.5		system	2013-03-17 09:04:23.539 - mathminion1 -> Now viewing tab Hexagons
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	mathminion1	0:00:04	04:27.9		system	2013-03-17 09:04:27.923 - mathminion1 -> Now viewing tab Triangles
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	mathminion1	0:00:02	04:30.0		system	2013-03-17 09:04:30.049 - Argy123 -> Now viewing tab Squares
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:04	04:35.0		system	2013-03-17 09:04:35.043 - Argy123 -> Now viewing tab Hexagons
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:03	04:38.6		system	2013-03-17 09:04:38.554 - Argy123 -> Now viewing tab Squares
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:01	04:39.9		system	2013-03-17 09:04:39.898 - Argy123 -> Now viewing tab Triangles
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:29	05:38.0	0:00:29	chat	2013-03-17 09:05:37.952 - Argy123 -> lets wait a little longer for our other mathminion lol
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	Argy123	0:0:-25	05:12.9		system	2013-03-17 09:05:12.919 - mathminion1 -> Now viewing tab Squares
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	mathminion1	0:00:10	05:36.7	0:00:10	chat	2013-03-17 09:05:36.689 - mathminion1 -> so lets wait for a few more mins then we shall start
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	mathminion1	0:0:-8	05:27.9		system	2013-03-17 09:05:27.881 - CT.mates -> Now viewing tab Squares
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	CT.mates	0:00:07	05:35.6		system	2013-03-17 09:05:35.648 - CT.mates -> Now viewing tab Hexagons
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	CT.mates	0:00:05	05:41.0		system	2013-03-17 09:05:41.045 - CT.mates -> Now viewing tab Triangles
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	CT.mates	0:01:13	06:54.8		system	2013-03-17 09:06:54.802 - mathminion1 -> Now viewing tab Hexagons
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	mathminion1	0:01:14	08:09.2		system	2013-03-17 09:08:09.200 - mathminion1 -> Now viewing tab Triangles
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	mathminion1	0:00:01	08:21.1	0:00:01	chat	2013-03-17 09:08:21.097 - mathminion1 -> lets start
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	mathminion1	0:00:00	08:59.8	0:00:00	chat	2013-03-17 09:08:59.763 - CT.mates -> okay
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	CT.mates	0:00:06	09:10.7	0:00:06	chat	2013-03-17 09:09:10.683 - mathminion1 -> ill go first then ct then argy
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	mathminion1	0:00:07	09:13.8	0:00:07	awareness	2013-03-17 09:09:13.800 - CT.mates -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	CT.mates	0:00:00	09:15.2	0:00:00	chat	2013-03-17 09:09:15.158 - CT.mates -> okay
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	CT.mates	0:00:06	09:22.8	0:00:06	chat	2013-03-17 09:09:22.808 - mathminion1 -> is that fine with u all?
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	mathminion1	0:00:02	09:25.6		system	2013-03-17 09:09:25.584 - kpie -> joins the room
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	kpie	0:00:04	09:38.1	0:00:04	chat	2013-03-17 09:09:38.093 - Argy123 -> kpie!!!!!!!!!!!!!!!!!!!!!!!!!!11
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:12	09:53.3	0:00:12	chat	2013-03-17 09:09:53.281 - Argy123 -> we're all here!!!!!! :D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	Argy123	0:00:00	09:42.3	0:00:00	awareness	2013-03-17 09:09:42.276 - kpie -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:13	09:55.9	0:00:13	chat	2013-03-17 09:09:55.931 - kpie -> hey guys, srry im late, startup problems w/ this old computer
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	kpie	0:00:02	09:46.2	0:00:02	chat	2013-03-17 09:09:46.167 - CT.mates -> yay Kpie@
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	CT.mates	0:00:02	09:50.5	0:00:02	chat	2013-03-17 09:09:50.477 - mathminion1 -> hiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	mathminion1	0:00:06	09:57.1	0:00:06	chat	2013-03-17 09:09:57.107 - CT.mates -> and then Kpie after Argy!
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	CT.mates	0:00:12	10:12.9	0:00:12	chat	2013-03-17 09:10:12.896 - Argy123 -> its alright
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:01	10:17.6	0:00:01	chat	2013-03-17 09:10:17.594 - Argy123 -> @ kpie
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	Argy123	0:00:03	10:39.3	0:00:03	chat	2013-03-17 09:10:39.324 - kpie -> sounds good
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	kpie	0:00:04	10:49.0	0:00:04	chat	2013-03-17 09:10:49.031 - CT.mates -> okay, mathminion, start
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	CT.mates	0:00:02	10:53.5	0:00:02	chat	2013-03-17 09:10:53.451 - mathminion1 -> leggo
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	mathminion1	0:00:05	10:58.8		Geogebra:Triangles	2013-03-17 09:10:58.811 - mathminion1 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	mathminion1	0:00:17	11:15.8		Geogebra:Triangles	2013-03-17 09:11:15.845 - mathminion1 -> updated Point A
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	mathminion1	0:00:08	11:24.0		Geogebra:Triangles	2013-03-17 09:11:24.049 - mathminion1 -> updated Point D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	mathminion1	0:01:13	12:41.5	0:01:13	chat	2013-03-17 09:12:41.547 - mathminion1 -> so when i drag pt a, b becomes fixed and the two triangles big and small gets rotated. when i drag pt d, the larger triangle becomes fixed and the smaller triangle can be enlarged or shrunk.
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	mathminion1	0:0:-17	12:24.5		Geogebra:Triangles	2013-03-17 09:12:24.546 - mathminion1 -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	mathminion1	0:00:05	13:02.9	0:00:05	chat	2013-03-17 09:13:02.872 - mathminion1 -> does anyone want to try?
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	mathminion1	0:00:04	13:26.3	0:00:04	chat	2013-03-17 09:13:26.309 - kpie -> ill try!
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	kpie	0:01:37	14:59.8	0:01:37	awareness	2013-03-17 09:14:59.776 - CT.mates -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	CT.mates	0:-1:-30	13:29.7		Geogebra:Triangles	2013-03-17 09:13:29.665 - kpie -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:11	13:41.0		Geogebra:Triangles	2013-03-17 09:13:40.969 - kpie -> updated Point A
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:15	13:56.1		Geogebra:Triangles	2013-03-17 09:13:56.086 - kpie -> updated Point D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:01	13:57.2		Geogebra:Triangles	2013-03-17 09:13:57.204 - kpie -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:49	14:48.8	0:00:49	chat	2013-03-17 09:14:48.756 - kpie -> yup ur right, triangle w/ pt. a affects the smaller triangle, but the pt. d on the smaller triangle does not affect the bigger tirangle
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:01	14:58.4	0:00:01	chat	2013-03-17 09:14:58.409 - kpie -> *triangle
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	kpie	0:00:35	15:36.3	0:00:35	chat	2013-03-17 09:15:36.302 - CT.mates -> yyeah, so the larger triangle depends on the smaller one, but the smaller one does not depend on the larger one
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	CT.mates	0:00:03	15:23.8	0:00:03	chat	2013-03-17 09:15:23.769 - mathminion1 -> any comments ct?
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	mathminion1	0:00:02	15:40.7	0:00:02	chat	2013-03-17 09:15:40.665 - CT.mates -> ill try now
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	CT.mates	0:00:01	15:42.5		Geogebra:Triangles	2013-03-17 09:15:42.535 - CT.mates -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	CT.mates	0:00:07	15:50.3		Geogebra:Triangles	2013-03-17 09:15:50.288 - CT.mates -> updated Point A
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	CT.mates	0:00:02	15:52.9		Geogebra:Triangles	2013-03-17 09:15:52.899 - CT.mates -> updated Point B
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	CT.mates	0:00:03	15:56.4		Geogebra:Triangles	2013-03-17 09:15:56.386 - CT.mates -> updated Point A
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	CT.mates	0:00:08	16:04.4		Geogebra:Triangles	2013-03-17 09:16:04.432 - CT.mates -> updated Point D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	CT.mates	0:00:07	16:12.2		Geogebra:Triangles	2013-03-17 09:16:12.174 - CT.mates -> updated Point D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	CT.mates	0:00:08	16:20.3		Geogebra:Triangles	2013-03-17 09:16:20.273 - CT.mates -> updated Point D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	CT.mates	0:00:01	16:22.1		Geogebra:Triangles	2013-03-17 09:16:22.112 - CT.mates -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	CT.mates	0:00:09	16:33.7	0:00:09	chat	2013-03-17 09:16:33.661 - CT.mates -> POint D can be moved, as long as it stays on the line AC
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	CT.mates	0:00:11	16:54.0	0:00:11	chat	2013-03-17 09:16:54.045 - CT.mates -> and point A is independent of the triangle
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	CT.mates	0:00:12	17:00.2	0:00:12	chat	2013-03-17 09:17:00.203 - Argy123 -> but point D cant always be a the midpoint
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	Argy123	0:00:06	17:01.5	0:00:06	chat	2013-03-17 09:17:01.475 - CT.mates -> because it rotates the triangle
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	CT.mates	0:00:03	17:08.0	0:00:03	awareness	2013-03-17 09:17:07.982 - CT.mates -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	CT.mates	0:00:07	17:16.0	0:00:07	chat	2013-03-17 09:17:15.967 - CT.mates -> yeah, point D is not always a midpoint
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	CT.mates	0:00:36	17:47.1	0:00:36	awareness	2013-03-17 09:17:47.070 - Argy123 -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	Argy123	0:00:03	17:39.1	0:00:03	chat	2013-03-17 09:17:39.074 - CT.mates -> Argy, do you want to try?
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	CT.mates	0:00:03	17:51.1	0:00:03	chat	2013-03-17 09:17:51.057 - Argy123 -> yea sure
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:01	17:52.8		Geogebra:Triangles	2013-03-17 09:17:52.835 - Argy123 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:05	17:58.4		Geogebra:Triangles	2013-03-17 09:17:58.385 - Argy123 -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:31	18:29.8		Geogebra:Triangles	2013-03-17 09:18:29.779 - Argy123 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:07	18:36.9		Geogebra:Triangles	2013-03-17 09:18:36.949 - Argy123 -> tool changed to New Point
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:02	18:39.1		Geogebra:Triangles	2013-03-17 09:18:39.056 - Argy123 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:01	18:40.2		Geogebra:Triangles	2013-03-17 09:18:40.177 - Argy123 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:11	18:51.8		Geogebra:Triangles	2013-03-17 09:18:51.786 - Argy123 -> updated Point D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:40	19:34.7	0:00:40	chat	2013-03-17 09:19:34.679 - Argy123 -> i just moved point D again and if it is moved, then point E anf F also cant be midpoints as well
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	Argy123	0:00:00	19:44.3	0:00:00	chat	2013-03-17 09:19:44.306 - CT.mates -> yup
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	CT.mates	0:00:03	19:48.0		Geogebra:Triangles	2013-03-17 09:19:47.978 - Argy123 -> updated Point A
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:35	20:25.8	0:00:35	chat	2013-03-17 09:20:25.817 - Argy123 -> also, we may have said this but Point A and B act the same
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	Argy123	0:00:21	20:39.9	0:00:21	chat	2013-03-17 09:20:39.865 - mathminion1 -> agreed..would anyone like to constrcut a triangle inside a triangle?
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	mathminion1	0:00:00	20:35.0	0:00:00	chat	2013-03-17 09:20:35.036 - CT.mates -> yeah
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	CT.mates	0:00:13	20:48.3		Geogebra:Triangles	2013-03-17 09:20:48.282 - Argy123 -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:04	20:53.1	0:00:04	chat	2013-03-17 09:20:53.150 - Argy123 -> kpie?
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	Argy123	0:00:01	21:09.6	0:00:01	chat	2013-03-17 09:21:09.554 - kpie -> yes
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:02	21:27.9	0:00:02	chat	2013-03-17 09:21:27.932 - kpie -> here it goes
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:05	21:33.3		Geogebra:Triangles	2013-03-17 09:21:33.331 - kpie -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:01	21:35.2		Geogebra:Triangles	2013-03-17 09:21:35.227 - kpie -> tool changed to Polygon
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:00	21:36.0		Geogebra:Triangles	2013-03-17 09:21:36.012 - kpie -> added point:Point G
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:02	21:38.2		Geogebra:Triangles	2013-03-17 09:21:38.247 - kpie -> added point:Point H
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:01	21:39.8		Geogebra:Triangles	2013-03-17 09:21:39.756 - kpie -> added point:Point I
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:02	21:42.0		Geogebra:Triangles	2013-03-17 09:21:41.959 - kpie -> added polygon poly3
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:01	21:43.6		Geogebra:Triangles	2013-03-17 09:21:43.624 - kpie -> tool changed to Polygon
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:01	21:45.2		Geogebra:Triangles	2013-03-17 09:21:45.159 - kpie -> added point:Point J
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:02	21:47.5		Geogebra:Triangles	2013-03-17 09:21:47.539 - kpie -> added point:Point K
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:02	21:49.6		Geogebra:Triangles	2013-03-17 09:21:49.617 - kpie -> added point:Point L
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:05	21:55.4		Geogebra:Triangles	2013-03-17 09:21:55.357 - kpie -> added polygon poly4
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:03	21:58.5		Geogebra:Triangles	2013-03-17 09:21:58.542 - kpie -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:00	22:01.0	0:00:00	awareness	2013-03-17 09:22:00.984 - kpie -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:00	22:02.3	0:00:00	chat	2013-03-17 09:22:02.259 - kpie -> okay
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:01:11	23:14.5	0:01:11	chat	2013-03-17 09:23:14.508 - kpie -> using the polygon tool, i made three points, connected them to creates lines, and mde a smaller triangle inside that one (triangle jkl) (larger triangle is gih)
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:-1:-6	22:07.8		Geogebra:Triangles	2013-03-17 09:22:07.801 - kpie -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	kpie	kpie	0:00:05	22:13.4		Geogebra:Triangles	2013-03-17 09:22:13.354 - kpie -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	kpie	0:00:46	23:37.3	0:00:46	chat	2013-03-17 09:23:37.283 - Argy123 -> do you mind if I try for a sec?
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	Argy123	0:00:00	23:09.5	0:00:00	chat	2013-03-17 09:23:09.479 - CT.mates -> ?
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	mathminion1	CT.mates	0:00:00	23:45.8	0:00:00	chat	2013-03-17 09:23:45.774 - mathminion1 -> sure
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	CT.mates	mathminion1	0:00:01	23:46.5	0:00:01	chat	2013-03-17 09:23:46.454 - CT.mates -> go ahead
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	CT.mates	0:00:08	23:54.6		Geogebra:Triangles	2013-03-17 09:23:54.575 - Argy123 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:15	24:10.3		Geogebra:Triangles	2013-03-17 09:24:10.324 - Argy123 -> tool changed to Polygon
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:02	24:12.4		Geogebra:Triangles	2013-03-17 09:24:12.389 - Argy123 -> tool changed to Perpendicular Line
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:12	24:24.7		Geogebra:Triangles	2013-03-17 09:24:24.693 - Argy123 -> tool changed to New Point
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:02	24:26.9		Geogebra:Triangles	2013-03-17 09:24:26.884 - Argy123 -> added point:Point M
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_1	CID:1363017822902	Argy123	Argy123	0:00:01	24:28.4		Geogebra:Triangles	2013-03-17 09:24:28.387 - Argy123 -> added point:Point N
