Community	Subject	Topic	Room	Channel	Source	Target	Time	Finish Time	Duration	Event Type	Event
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	Oy!Pikachu	0:00:11	13:48.8	0:00:11	chat	2013-03-01 15:13:48.844 - chubby penguin -> take turns drtagging those vertices...ill start
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Magikarp	chubby penguin	0:00:00	13:54.2	0:00:00	chat	2013-03-01 15:13:54.176 - Oy!Magikarp -> okay
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	Oy!Magikarp	0:00:19	14:16.7	0:00:19	chat	2013-03-01 15:14:16.675 - Oy!Pikachu -> kk u have to tell us what happens
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	Oy!Pikachu	0:00:02	14:27.5	0:00:02	chat	2013-03-01 15:14:27.453 - chubby penguin -> it stays the same
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:10	14:38.5	0:00:10	chat	2013-03-01 15:14:38.523 - chubby penguin -> no matter how u turn it and B doesnt change
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Magikarp	chubby penguin	0:00:06	14:38.4	0:00:06	chat	2013-03-01 15:14:38.435 - Oy!Magikarp -> no it doesnt
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Magikarp	Oy!Magikarp	0:00:08	14:52.3	0:00:08	chat	2013-03-01 15:14:52.329 - Oy!Magikarp -> yea the outside but gimmie control
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	Oy!Magikarp	0:00:02	14:52.7	0:00:02	chat	2013-03-01 15:14:52.689 - Oy!Pikachu -> ya hes right
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	Oy!Pikachu	0:00:05	14:58.0		Geogebra:Triangles	2013-03-01 15:14:57.990 - chubby penguin -> updated Point A
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:01	15:03.9	0:00:01	chat	2013-03-01 15:15:03.868 - chubby penguin -> FINE!
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:02	15:06.2		Geogebra:Triangles	2013-03-01 15:15:06.175 - chubby penguin -> tool changed to Move Graphics View
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Magikarp	chubby penguin	0:00:01	15:07.8		Geogebra:Triangles	2013-03-01 15:15:07.767 - Oy!Magikarp -> tool changed to Move
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Magikarp	Oy!Magikarp	0:00:04	15:12.0		Geogebra:Triangles	2013-03-01 15:15:12.050 - Oy!Magikarp -> updated Point A
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	Oy!Magikarp	0:00:05	15:17.8	0:00:05	chat	2013-03-01 15:15:17.830 - Oy!Pikachu -> try point A
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	Oy!Pikachu	0:00:09	15:30.1	0:00:09	chat	2013-03-01 15:15:30.066 - chubby penguin -> oi..u proved me wrong
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Magikarp	chubby penguin	0:0:-4	15:25.6		Geogebra:Triangles	2013-03-01 15:15:25.586 - Oy!Magikarp -> updated Point D
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	Oy!Magikarp	0:00:06	15:36.4	0:00:06	chat	2013-03-01 15:15:36.426 - Oy!Pikachu -> what point are you moving
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Magikarp	Oy!Pikachu	0:0:-4	15:32.2		Geogebra:Triangles	2013-03-01 15:15:32.229 - Oy!Magikarp -> updated Point A
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Magikarp	Oy!Magikarp	0:00:05	15:37.9		Geogebra:Triangles	2013-03-01 15:15:37.933 - Oy!Magikarp -> updated Point D
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	Oy!Magikarp	0:00:07	15:47.9	0:00:07	chat	2013-03-01 15:15:47.857 - chubby penguin -> the points stay on the edges though
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Magikarp	chubby penguin	0:00:13	16:01.2		Geogebra:Triangles	2013-03-01 15:16:01.173 - Oy!Magikarp -> updated Point D
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Magikarp	Oy!Magikarp	0:00:16	16:17.6		Geogebra:Triangles	2013-03-01 15:16:17.583 - Oy!Magikarp -> tool changed to Move Graphics View
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Magikarp	Oy!Magikarp	0:00:07	16:26.5	0:00:07	chat	2013-03-01 15:16:26.513 - Oy!Magikarp -> oy pikachu take conrol
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	Oy!Magikarp	0:0:-5	16:20.5		Geogebra:Triangles	2013-03-01 15:16:20.544 - chubby penguin -> tool changed to Move
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Magikarp	chubby penguin	0:01:29	17:57.2	0:01:29	chat	2013-03-01 15:17:57.216 - Oy!Magikarp -> well the outside stays the same distances but triangle def has a restraint because it can only expand up to triangle abc
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	Oy!Magikarp	0:-1:-25	16:31.2		Geogebra:Triangles	2013-03-01 15:16:31.217 - chubby penguin -> updated Point D
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	chubby penguin	0:00:00	16:35.1	0:00:00	chat	2013-03-01 15:16:35.053 - Oy!Pikachu -> kk 
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	Oy!Pikachu	0:00:01	16:36.3		Geogebra:Triangles	2013-03-01 15:16:36.280 - chubby penguin -> updated Point A
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	chubby penguin	0:00:10	16:51.0	0:00:10	chat	2013-03-01 15:16:51.017 - Oy!Pikachu -> chub chub release control
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	Oy!Pikachu	0:0:-8	16:42.6		Geogebra:Triangles	2013-03-01 15:16:42.572 - chubby penguin -> updated Point D
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:01	16:49.3	0:00:01	awareness	2013-03-01 15:16:49.255 - chubby penguin -> [fully erased the chat message]
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:10	17:00.3	0:00:10	chat	2013-03-01 15:17:00.323 - chubby penguin -> okay so i dragged Vertex D
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:21	17:23.7	0:00:21	chat	2013-03-01 15:17:23.720 - chubby penguin -> and the inner trianglevertices stayed on the edges of triangle ABC
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:05	17:29.7		Geogebra:Triangles	2013-03-01 15:17:29.717 - chubby penguin -> tool changed to Move Graphics View
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:02	17:31.9		Geogebra:Triangles	2013-03-01 15:17:31.927 - chubby penguin -> tool changed to Move
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:00	17:32.5		Geogebra:Triangles	2013-03-01 15:17:32.479 - chubby penguin -> tool changed to Move Graphics View
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:00	17:32.9		Geogebra:Triangles	2013-03-01 15:17:32.936 - chubby penguin -> tool changed to Move
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:08	17:41.6		Geogebra:Triangles	2013-03-01 15:17:41.560 - chubby penguin -> updated Point A
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:02	17:44.3		Geogebra:Triangles	2013-03-01 15:17:44.347 - chubby penguin -> updated Point D
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:02	17:47.0		Geogebra:Triangles	2013-03-01 15:17:47.047 - chubby penguin -> updated Point D
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:15	18:04.8	0:00:15	chat	2013-03-01 15:18:04.769 - chubby penguin -> if u move A then the whole thing stays the same..just different size
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	chubby penguin	0:00:03	18:10.8	0:00:03	awareness	2013-03-01 15:18:10.832 - Oy!Pikachu -> [fully erased the chat message]
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Magikarp	Oy!Pikachu	0:00:00	18:10.6	0:00:00	chat	2013-03-01 15:18:10.598 - Oy!Magikarp -> yea
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Magikarp	Oy!Magikarp	0:00:05	18:18.1	0:00:05	chat	2013-03-01 15:18:18.069 - Oy!Magikarp -> equadistant
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	Oy!Magikarp	0:00:06	18:20.7	0:00:06	chat	2013-03-01 15:18:20.742 - Oy!Pikachu -> for b too right?
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	Oy!Pikachu	0:00:05	18:23.6	0:00:05	chat	2013-03-01 15:18:23.650 - chubby penguin -> pika u try
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Magikarp	chubby penguin	0:00:01	18:26.1	0:00:01	chat	2013-03-01 15:18:26.123 - Oy!Magikarp -> yup
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	Oy!Magikarp	0:00:02	18:28.4	0:00:02	chat	2013-03-01 15:18:28.416 - Oy!Pikachu -> kk
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	Oy!Pikachu	0:0:-1	18:26.9		Geogebra:Triangles	2013-03-01 15:18:26.945 - chubby penguin -> tool changed to Move Graphics View
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:07	18:36.7	0:00:07	chat	2013-03-01 15:18:36.702 - chubby penguin -> we arent supposed to move b anyways
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	chubby penguin	0:0:-7	18:29.7		Geogebra:Triangles	2013-03-01 15:18:29.685 - Oy!Pikachu -> tool changed to Move
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	Oy!Pikachu	0:00:11	18:41.3		Geogebra:Triangles	2013-03-01 15:18:41.344 - Oy!Pikachu -> updated Point D
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	Oy!Pikachu	0:00:03	18:44.8		Geogebra:Triangles	2013-03-01 15:18:44.838 - Oy!Pikachu -> updated Point A
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	Oy!Pikachu	0:00:02	18:47.5		Geogebra:Triangles	2013-03-01 15:18:47.531 - Oy!Pikachu -> updated Point D
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	Oy!Pikachu	0:00:12	19:02.0	0:00:12	chat	2013-03-01 15:19:02.025 - Oy!Pikachu -> point d can only go from point C n A
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	Oy!Pikachu	0:00:08	19:10.7		Geogebra:Triangles	2013-03-01 15:19:10.682 - Oy!Pikachu -> updated Point D
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	Oy!Pikachu	0:00:08	19:34.2	0:00:08	chat	2013-03-01 15:19:34.202 - chubby penguin -> yea..the edge thinbg i was talking about
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	chubby penguin	0:0:-4	19:29.9		Geogebra:Triangles	2013-03-01 15:19:29.879 - Oy!Pikachu -> updated Point B
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	Oy!Pikachu	0:00:08	19:38.4		Geogebra:Triangles	2013-03-01 15:19:38.410 - Oy!Pikachu -> updated Point D
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Magikarp	Oy!Pikachu	0:00:08	19:48.9	0:00:08	chat	2013-03-01 15:19:48.919 - Oy!Magikarp -> you wanna start constructing now?
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	Oy!Magikarp	0:00:00	19:51.0	0:00:00	chat	2013-03-01 15:19:51.034 - Oy!Pikachu -> oh
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	Oy!Pikachu	0:00:01	19:54.6	0:00:01	chat	2013-03-01 15:19:54.565 - chubby penguin -> suew
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:00	19:56.8	0:00:00	chat	2013-03-01 15:19:56.781 - chubby penguin -> sure
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:01	20:00.8	0:00:01	awareness	2013-03-01 15:20:00.788 - chubby penguin -> [fully erased the chat message]
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:02	20:03.8	0:00:02	awareness	2013-03-01 15:20:03.838 - chubby penguin -> [fully erased the chat message]
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	chubby penguin	0:00:00	20:13.1	0:00:00	awareness	2013-03-01 15:20:13.126 - Oy!Pikachu -> [fully erased the chat message]
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	Oy!Pikachu	0:00:00	20:14.6	0:00:00	chat	2013-03-01 15:20:14.573 - Oy!Pikachu -> kk
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	Oy!Pikachu	0:00:02	20:17.4		Geogebra:Triangles	2013-03-01 15:20:17.392 - Oy!Pikachu -> tool changed to Move Graphics View
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	Oy!Pikachu	0:00:02	20:20.3		Geogebra:Triangles	2013-03-01 15:20:20.317 - chubby penguin -> tool changed to Move
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:04	20:24.5		Geogebra:Triangles	2013-03-01 15:20:24.549 - chubby penguin -> updated Point B
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:08	20:32.6		Geogebra:Triangles	2013-03-01 15:20:32.566 - chubby penguin -> updated Point A
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:01	20:34.1		Geogebra:Triangles	2013-03-01 15:20:34.084 - chubby penguin -> updated group of objects A,B
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:05	20:43.8	0:00:05	chat	2013-03-01 15:20:43.824 - chubby penguin -> i waNNA start
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:04	20:48.8		Geogebra:Triangles	2013-03-01 15:20:48.766 - chubby penguin -> tool changed to Polygon
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:01	20:50.2		Geogebra:Triangles	2013-03-01 15:20:50.231 - chubby penguin -> added point:Point G
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:02	20:52.3		Geogebra:Triangles	2013-03-01 15:20:52.343 - chubby penguin -> added point:Point H
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:00	20:52.4		Geogebra:Triangles	2013-03-01 15:20:52.431 - chubby penguin -> updated Point G
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:07	20:59.5		Geogebra:Triangles	2013-03-01 15:20:59.537 - chubby penguin -> added point:Point I
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:03	21:02.7		Geogebra:Triangles	2013-03-01 15:21:02.709 - chubby penguin -> added polygon poly3
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:02	21:05.0		Geogebra:Triangles	2013-03-01 15:21:05.009 - chubby penguin -> tool changed to Polygon
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:00	21:05.8		Geogebra:Triangles	2013-03-01 15:21:05.846 - chubby penguin -> tool changed to Perpendicular Line
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	chubby penguin	0:00:07	21:13.8	0:00:07	chat	2013-03-01 15:21:13.767 - Oy!Pikachu -> kk tell us what ur doing
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	Oy!Pikachu	0:0:-7	21:06.7		Geogebra:Triangles	2013-03-01 15:21:06.723 - chubby penguin -> tool changed to Polygon
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:01	21:08.2		Geogebra:Triangles	2013-03-01 15:21:08.196 - chubby penguin -> added point:Point J
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:01	21:10.1		Geogebra:Triangles	2013-03-01 15:21:10.118 - chubby penguin -> added point:Point K
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:02	21:12.4		Geogebra:Triangles	2013-03-01 15:21:12.361 - chubby penguin -> added point:Point L
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:01	21:14.3		Geogebra:Triangles	2013-03-01 15:21:14.292 - chubby penguin -> added polygon poly4
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:14	21:29.2		Geogebra:Triangles	2013-03-01 15:21:29.228 - chubby penguin -> tool changed to Move
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:03	21:32.6		Geogebra:Triangles	2013-03-01 15:21:32.624 - chubby penguin -> updated group of objects G,L,H,I
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:04	21:36.8		Geogebra:Triangles	2013-03-01 15:21:36.772 - chubby penguin -> tool changed to New Point
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:03	21:40.3		Geogebra:Triangles	2013-03-01 15:21:40.312 - chubby penguin -> added point:Point M
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:01	21:41.7		Geogebra:Triangles	2013-03-01 15:21:41.684 - chubby penguin -> added point:Point N
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:02	21:43.7		Geogebra:Triangles	2013-03-01 15:21:43.725 - chubby penguin -> updated Point N
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:01	21:45.0		Geogebra:Triangles	2013-03-01 15:21:44.959 - chubby penguin -> tool changed to Move
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:00	21:49.3	0:00:00	Geogebra:Triangles	2013-03-01 15:21:49.331 - chubby penguin -> updated group of objects G,H,I
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:01	21:50.4		Geogebra:Triangles	2013-03-01 15:21:50.378 - chubby penguin -> updated group of objects G,H,I
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Magikarp	chubby penguin	0:00:02	22:04.7	0:00:02	chat	2013-03-01 15:22:04.697 - Oy!Magikarp -> can i try?
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	Oy!Magikarp	0:00:12	22:21.0	0:00:12	chat	2013-03-01 15:22:21.010 - chubby penguin -> ill makke the first triangle then u can contnue off of that 
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	chubby penguin	0:00:03	22:17.9	0:00:03	chat	2013-03-01 15:22:17.941 - Oy!Pikachu -> u use a circle
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	Oy!Pikachu	Oy!Pikachu	0:00:07	22:27.1	0:00:07	chat	2013-03-01 15:22:27.102 - Oy!Pikachu -> like what she showed us in class
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	Oy!Pikachu	0:0:-2	22:25.1		Geogebra:Triangles	2013-03-01 15:22:25.054 - chubby penguin -> tool changed to Polygon
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:00	22:25.9		Geogebra:Triangles	2013-03-01 15:22:25.935 - chubby penguin -> added point:Point G
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:00	22:26.9		Geogebra:Triangles	2013-03-01 15:22:26.855 - chubby penguin -> added point:Point H
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_1	CID:1362076175707	chubby penguin	chubby penguin	0:00:10	22:37.0		Geogebra:Triangles	2013-03-01 15:22:37.040 - chubby penguin -> tool changed to New Point
