Community	Subject	Topic	Room	Channel	Source	Target	Time	Finish Time	Duration	Event Type	Event
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:01	30:53.3		Geogebra:Triangles	2013-03-16 21:30:53.254 - sigfig15 -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	andrew732	sigfig15	0:00:20	31:21.2	0:00:20	chat	2013-03-16 21:31:21.174 - andrew732 -> who wants to construct a triangle with the same properties now?
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	andrew732	0:00:02	31:27.1	0:00:02	chat	2013-03-16 21:31:27.098 - sigfig15 -> ill start
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	andrew732	sigfig15	0:00:00	31:29.1	0:00:00	chat	2013-03-16 21:31:29.128 - andrew732 -> o
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	andrew732	0:00:00	31:29.3		Geogebra:Triangles	2013-03-16 21:31:29.253 - sigfig15 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	andrew732	sigfig15	0:00:00	31:32.1	0:00:00	chat	2013-03-16 21:31:32.063 - andrew732 -> *ok
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	andrew732	0:00:02	31:34.8		Geogebra:Triangles	2013-03-16 21:31:34.806 - sigfig15 -> tool changed to Segment between Two Points
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:01	31:35.9		Geogebra:Triangles	2013-03-16 21:31:35.901 - sigfig15 -> added point:Point G
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:01	31:37.6		Geogebra:Triangles	2013-03-16 21:31:37.612 - sigfig15 -> added point:Point H
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:00	31:37.7		Geogebra:Triangles	2013-03-16 21:31:37.685 - sigfig15 -> added segment g
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:05	31:42.7		Geogebra:Triangles	2013-03-16 21:31:42.734 - sigfig15 -> added point:Point I
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:00	31:42.9		Geogebra:Triangles	2013-03-16 21:31:42.861 - sigfig15 -> added segment h
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:16	31:59.3		Geogebra:Triangles	2013-03-16 21:31:59.251 - sigfig15 -> added point:Point J
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:00	31:59.3		Geogebra:Triangles	2013-03-16 21:31:59.321 - sigfig15 -> added segment i
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:04	32:03.4		Geogebra:Triangles	2013-03-16 21:32:03.408 - sigfig15 -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:02	32:05.9		Geogebra:Triangles	2013-03-16 21:32:05.858 - sigfig15 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	andrew732	sigfig15	0:00:13	32:20.2	0:00:13	chat	2013-03-16 21:32:20.249 - andrew732 -> make them both equilateral right?
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	andrew732	0:0:-9	32:10.4		Geogebra:Triangles	2013-03-16 21:32:10.358 - sigfig15 -> updated Point I
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:01	32:12.1		Geogebra:Triangles	2013-03-16 21:32:12.065 - sigfig15 -> updated Point J
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:01	32:13.4		Geogebra:Triangles	2013-03-16 21:32:13.408 - sigfig15 -> tool changed to New Point
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:03	32:16.6		Geogebra:Triangles	2013-03-16 21:32:16.636 - sigfig15 -> added point:Point K
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:02	32:19.5		Geogebra:Triangles	2013-03-16 21:32:19.527 - sigfig15 -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:29	32:53.4	0:00:29	chat	2013-03-16 21:32:53.381 - sigfig15 -> okay i made a triangle with an intersecting side. who wants to use circles to make it equilateral?
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:02	33:31.8	0:00:02	chat	2013-03-16 21:33:31.802 - sigfig15 -> anyone?
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	sigfig15	0:00:01	33:34.9	0:00:01	chat	2013-03-16 21:33:34.916 - chris2112 -> I'll go
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	chris2112	0:00:02	33:37.1		Geogebra:Triangles	2013-03-16 21:33:37.085 - chris2112 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	chris2112	0:00:04	33:41.2		Geogebra:Triangles	2013-03-16 21:33:41.221 - chris2112 -> tool changed to Circle with Center through Point
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	chris2112	0:00:03	33:44.3		Geogebra:Triangles	2013-03-16 21:33:44.262 - chris2112 -> added conic:Circle k
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	chris2112	0:00:02	33:46.8		Geogebra:Triangles	2013-03-16 21:33:46.843 - chris2112 -> tool changed to Compass
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	chris2112	0:00:04	34:02.5	0:00:04	awareness	2013-03-16 21:34:02.501 - sigfig15 -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	sigfig15	0:0:-2	33:59.9		Geogebra:Triangles	2013-03-16 21:33:59.926 - chris2112 -> added conic:Circle p
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	chris2112	0:00:02	34:02.1		Geogebra:Triangles	2013-03-16 21:34:02.072 - chris2112 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	chris2112	0:00:30	34:42.9	0:00:30	chat	2013-03-16 21:34:42.920 - sigfig15 -> make the radium be GH. and delete K and make K the intersection of the lines and the circle
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	sigfig15	0:0:-29	34:12.9		Geogebra:Triangles	2013-03-16 21:34:12.948 - chris2112 -> updated Point H
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	chris2112	0:00:01	34:14.3		Geogebra:Triangles	2013-03-16 21:34:14.306 - chris2112 -> tool changed to Polygon
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	chris2112	0:00:07	34:21.8		Geogebra:Triangles	2013-03-16 21:34:21.839 - chris2112 -> added point:Point L
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	chris2112	0:00:02	34:24.4		Geogebra:Triangles	2013-03-16 21:34:24.449 - chris2112 -> added point:Point M
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	chris2112	0:00:01	34:26.1		Geogebra:Triangles	2013-03-16 21:34:26.058 - chris2112 -> added polygon poly3
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	chris2112	0:00:03	34:29.9		Geogebra:Triangles	2013-03-16 21:34:29.921 - chris2112 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	chris2112	0:00:01	34:31.1		Geogebra:Triangles	2013-03-16 21:34:31.053 - chris2112 -> tool changed to New Point
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	chris2112	0:00:08	34:40.0		Geogebra:Triangles	2013-03-16 21:34:39.968 - chris2112 -> added point:Point N
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	chris2112	0:00:02	34:42.1		Geogebra:Triangles	2013-03-16 21:34:42.091 - chris2112 -> tool changed to Polygon
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	chris2112	0:00:07	34:49.1		Geogebra:Triangles	2013-03-16 21:34:49.145 - chris2112 -> added polygon poly3
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	chris2112	0:00:04	34:53.5		Geogebra:Triangles	2013-03-16 21:34:53.523 - chris2112 -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	chris2112	0:00:03	35:06.6	0:00:03	chat	2013-03-16 21:35:06.650 - sigfig15 -> let me show you
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:01	35:08.1		Geogebra:Triangles	2013-03-16 21:35:08.144 - sigfig15 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	sigfig15	0:00:01	35:14.4	0:00:01	awareness	2013-03-16 21:35:14.355 - chris2112 -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	chris2112	0:00:06	35:22.3	0:00:06	chat	2013-03-16 21:35:22.260 - chris2112 -> I'm not sure what you mean but mine was equilateral
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	chris2112	0:0:-1	35:21.2		Geogebra:Triangles	2013-03-16 21:35:21.152 - sigfig15 -> tool changed to Circle with Center through Point
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:02	35:24.1		Geogebra:Triangles	2013-03-16 21:35:24.122 - sigfig15 -> added conic:Circle k
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:02	35:26.7		Geogebra:Triangles	2013-03-16 21:35:26.672 - sigfig15 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:03	35:30.6		Geogebra:Triangles	2013-03-16 21:35:30.624 - sigfig15 -> updated Point I
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:08	35:39.1		Geogebra:Triangles	2013-03-16 21:35:39.066 - sigfig15 -> tool changed to New Point
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:03	35:43.0		Geogebra:Triangles	2013-03-16 21:35:42.974 - sigfig15 -> added point:Point K
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:04	35:47.3		Geogebra:Triangles	2013-03-16 21:35:47.349 - sigfig15 -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:18	36:08.1	0:00:18	chat	2013-03-16 21:36:08.071 - sigfig15 -> theres the first circle. now GK and GH are congruent
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	andrew732	sigfig15	0:00:07	36:04.8	0:00:07	chat	2013-03-16 21:36:04.780 - andrew732 -> that's not quite equilateral though
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	andrew732	0:00:24	36:33.5	0:00:24	chat	2013-03-16 21:36:33.495 - sigfig15 -> do the same for the point H. i could still do it if noone understands
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	chris2112	sigfig15	0:00:12	37:11.5	0:00:12	chat	2013-03-16 21:37:11.472 - chris2112 -> I tried doing that but couldn't figure out how. Can you show us?
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	chris2112	0:00:05	37:17.2		Geogebra:Triangles	2013-03-16 21:37:17.222 - sigfig15 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:02	37:20.0		Geogebra:Triangles	2013-03-16 21:37:19.983 - sigfig15 -> tool changed to Circle with Center through Point
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:03	37:23.5		Geogebra:Triangles	2013-03-16 21:37:23.525 - sigfig15 -> added conic:Circle p
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:02	37:26.4		Geogebra:Triangles	2013-03-16 21:37:26.439 - sigfig15 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:03	37:29.7		Geogebra:Triangles	2013-03-16 21:37:29.693 - sigfig15 -> updated Point I
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:04	37:34.0		Geogebra:Triangles	2013-03-16 21:37:33.979 - sigfig15 -> updated Point J
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:06	37:40.0		Geogebra:Triangles	2013-03-16 21:37:40.007 - sigfig15 -> tool changed to New Point
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:03	37:43.2		Geogebra:Triangles	2013-03-16 21:37:43.154 - sigfig15 -> added point:Point K
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:05	37:48.6		Geogebra:Triangles	2013-03-16 21:37:48.637 - sigfig15 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:04	37:53.5		Geogebra:Triangles	2013-03-16 21:37:53.486 - sigfig15 -> updated Point H
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:04	37:58.1		Geogebra:Triangles	2013-03-16 21:37:58.080 - sigfig15 -> updated Point H
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_3	CID:1363017830244	sigfig15	sigfig15	0:00:04	38:02.7		Geogebra:Triangles	2013-03-16 21:38:02.743 - sigfig15 -> updated Point I
