Community	Subject	Topic	Room	Channel	Source	Target	Time	Finish Time	Duration	Event Type	Event
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:04	50:41.4	0:00:04	awareness	2013-03-18 19:50:41.371 - lgold0416 -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:20	51:02.2	0:00:20	chat	2013-03-18 19:51:02.227 - lgold0416 -> all triangles within ABC change depending on the changes made to A
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	lgold0416	0:00:59	51:45.1	0:00:59	awareness	2013-03-18 19:51:45.093 - johnmvano -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	colleen_mates	johnmvano	0:0:-30	51:15.0		Geogebra:Triangles	2013-03-18 19:51:15.050 - colleen_mates -> updated Point A
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	colleen_mates	colleen_mates	0:00:02	51:19.4	0:00:02	awareness	2013-03-18 19:51:19.366 - colleen_mates -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	colleen_mates	colleen_mates	0:00:24	51:44.3	0:00:24	chat	2013-03-18 19:51:44.292 - colleen_mates -> Yep, I agree.
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	colleen_mates	colleen_mates	0:0:-3	51:40.6		Geogebra:Triangles	2013-03-18 19:51:40.613 - colleen_mates -> updated Point A
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	colleen_mates	colleen_mates	0:00:05	51:46.6		Geogebra:Triangles	2013-03-18 19:51:46.606 - colleen_mates -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	colleen_mates	0:00:15	52:02.7	0:00:15	chat	2013-03-18 19:52:02.653 - johnmvano -> And points D, E, and F remain the midpoints of the sides
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	colleen_mates	johnmvano	0:00:25	52:16.9	0:00:25	chat	2013-03-18 19:52:16.853 - colleen_mates -> So, it can change size and direction, but B is the center of the circle it rotates upon, like a center of gravity ;)
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	colleen_mates	0:0:-16	52:00.5		Geogebra:Triangles	2013-03-18 19:52:00.510 - lgold0416 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	lgold0416	0:00:00	52:01.6	0:00:00	awareness	2013-03-18 19:52:01.588 - dboy18 -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:00	52:03.4	0:00:00	awareness	2013-03-18 19:52:03.441 - dboy18 -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	dboy18	0:00:03	52:06.5		Geogebra:Triangles	2013-03-18 19:52:06.544 - lgold0416 -> updated Point D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:06	52:13.1		Geogebra:Triangles	2013-03-18 19:52:13.083 - lgold0416 -> updated Point D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:01	52:14.2		Geogebra:Triangles	2013-03-18 19:52:14.228 - lgold0416 -> updated Point D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:11	52:25.5		Geogebra:Triangles	2013-03-18 19:52:25.547 - lgold0416 -> updated Point D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:01	52:26.9		Geogebra:Triangles	2013-03-18 19:52:26.912 - lgold0416 -> updated Point A
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:01	52:28.5		Geogebra:Triangles	2013-03-18 19:52:28.463 - lgold0416 -> updated Point D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:06	52:35.1		Geogebra:Triangles	2013-03-18 19:52:35.099 - lgold0416 -> updated Point D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:05	52:40.3		Geogebra:Triangles	2013-03-18 19:52:40.284 - lgold0416 -> updated Point A
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	lgold0416	0:01:08	53:56.1	0:01:08	chat	2013-03-18 19:53:56.079 - johnmvano -> no matter where you move point D, points F and E also move in the same way and triangles ADE, EFB, and CDF remain equal to each other, just rotated
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	johnmvano	0:-1:-7	52:48.6		Geogebra:Triangles	2013-03-18 19:52:48.601 - lgold0416 -> updated Point D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:02	52:51.1		Geogebra:Triangles	2013-03-18 19:52:51.103 - lgold0416 -> updated Point D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:05	52:56.3		Geogebra:Triangles	2013-03-18 19:52:56.334 - lgold0416 -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	lgold0416	0:00:10	53:07.3		Geogebra:Triangles	2013-03-18 19:53:07.290 - dboy18 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:09	53:17.1		Geogebra:Triangles	2013-03-18 19:53:17.106 - dboy18 -> updated Point D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	dboy18	0:00:25	53:42.4	0:00:25	chat	2013-03-18 19:53:42.416 - lgold0416 -> D is constrained on segment AC
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	lgold0416	0:0:-19	53:23.1		Geogebra:Triangles	2013-03-18 19:53:23.133 - dboy18 -> updated Point B
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:01	53:24.7		Geogebra:Triangles	2013-03-18 19:53:24.667 - dboy18 -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:03	53:31.9	0:00:03	awareness	2013-03-18 19:53:31.938 - dboy18 -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:01:15	54:47.7	0:01:15	chat	2013-03-18 19:54:47.693 - dboy18 -> so when point D is dragged, the shape of the outside triangle stays constant but the middle triangle stays the same area and shape but the points change on their respected side of the triangle ABC
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	dboy18	0:0:-31	54:16.1		Geogebra:Triangles	2013-03-18 19:54:16.115 - lgold0416 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:09	54:25.8		Geogebra:Triangles	2013-03-18 19:54:25.756 - lgold0416 -> updated Point D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:10	54:36.5		Geogebra:Triangles	2013-03-18 19:54:36.546 - lgold0416 -> updated Point D
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:05	54:41.9		Geogebra:Triangles	2013-03-18 19:54:41.889 - lgold0416 -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:16	54:58.9	0:00:16	chat	2013-03-18 19:54:58.948 - lgold0416 -> so moving D still keeps the triangle equilateral and inscribed
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	lgold0416	0:00:29	55:39.2	0:00:29	chat	2013-03-18 19:55:39.206 - johnmvano -> well dboy18, the inside triangle does not remain the same area because you are i ncreasing the side lengths
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	johnmvano	0:00:07	55:18.0	0:00:07	awareness	2013-03-18 19:55:18.018 - dboy18 -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:43	56:02.4	0:00:43	chat	2013-03-18 19:56:02.359 - dboy18 -> Yea and the verticies of DEF all are the same distance from each vertex thats why it stays equilateral
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	dboy18	0:00:00	56:06.6	0:00:00	awareness	2013-03-18 19:56:06.551 - lgold0416 -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:07	56:15.6	0:00:07	chat	2013-03-18 19:56:15.585 - lgold0416 -> good correction J
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	lgold0416	0:00:01	56:18.0	0:00:01	awareness	2013-03-18 19:56:18.018 - dboy18 -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:04	56:23.7	0:00:04	chat	2013-03-18 19:56:23.726 - dboy18 -> oh sorry guys
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	dboy18	0:00:12	56:36.4	0:00:12	awareness	2013-03-18 19:56:36.411 - lgold0416 -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	colleen_mates	lgold0416	0:00:04	56:30.5	0:00:04	chat	2013-03-18 19:56:30.499 - colleen_mates -> Who wants to create the triangle?
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	colleen_mates	0:00:01	56:38.6	0:00:01	awareness	2013-03-18 19:56:38.620 - lgold0416 -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:01	56:40.1	0:00:01	chat	2013-03-18 19:56:40.058 - lgold0416 -> J ?
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	lgold0416	0:00:07	56:54.1	0:00:07	awareness	2013-03-18 19:56:54.078 - dboy18 -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	dboy18	0:00:01	56:51.3	0:00:01	chat	2013-03-18 19:56:51.278 - johnmvano -> sure
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	johnmvano	0:00:06	56:57.7		Geogebra:Triangles	2013-03-18 19:56:57.674 - johnmvano -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	johnmvano	0:00:02	56:59.9		Geogebra:Triangles	2013-03-18 19:56:59.911 - johnmvano -> tool changed to Polygon
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	johnmvano	0:00:08	57:08.3		Geogebra:Triangles	2013-03-18 19:57:08.275 - johnmvano -> added point:Point G
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	johnmvano	0:00:17	57:31.2	0:00:17	chat	2013-03-18 19:57:31.195 - dboy18 -> notice that points CEF are black
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	dboy18	0:0:-14	57:16.2		Geogebra:Triangles	2013-03-18 19:57:16.224 - johnmvano -> added point:Point H
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	johnmvano	0:00:04	57:21.1		Geogebra:Triangles	2013-03-18 19:57:21.051 - johnmvano -> added point:Point I
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	johnmvano	0:00:03	57:24.5		Geogebra:Triangles	2013-03-18 19:57:24.542 - johnmvano -> added polygon poly3
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	johnmvano	0:00:05	57:29.7		Geogebra:Triangles	2013-03-18 19:57:29.665 - johnmvano -> tool changed to Polygon
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	johnmvano	0:00:03	57:32.8		Geogebra:Triangles	2013-03-18 19:57:32.770 - johnmvano -> added point:Point J
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	johnmvano	0:00:00	57:32.9		Geogebra:Triangles	2013-03-18 19:57:32.866 - johnmvano -> updated group of objects G,H,I
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	johnmvano	0:00:03	57:36.1		Geogebra:Triangles	2013-03-18 19:57:36.128 - johnmvano -> added point:Point K
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	johnmvano	0:00:03	57:39.5		Geogebra:Triangles	2013-03-18 19:57:39.458 - johnmvano -> added point:Point L
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	johnmvano	0:00:14	57:55.7	0:00:14	chat	2013-03-18 19:57:55.705 - lgold0416 -> I do not think that triangle is equilateral
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	lgold0416	0:0:-13	57:42.0		Geogebra:Triangles	2013-03-18 19:57:41.990 - johnmvano -> added polygon poly4
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	johnmvano	0:00:00	57:42.8		Geogebra:Triangles	2013-03-18 19:57:42.848 - johnmvano -> added point:Point M
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	johnmvano	0:00:10	57:53.7		Geogebra:Triangles	2013-03-18 19:57:53.731 - johnmvano -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	johnmvano	0:00:05	57:59.4		Geogebra:Triangles	2013-03-18 19:57:59.433 - johnmvano -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	johnmvano	0:00:04	58:04.4		Geogebra:Triangles	2013-03-18 19:58:04.364 - johnmvano -> tool changed to Line through Two Points
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	johnmvano	0:00:01	58:06.3		Geogebra:Triangles	2013-03-18 19:58:06.297 - johnmvano -> tool changed to Polygon
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	johnmvano	0:00:08	58:15.2		Geogebra:Triangles	2013-03-18 19:58:15.249 - johnmvano -> added polygon poly4
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	johnmvano	0:00:06	58:36.8	0:00:06	awareness	2013-03-18 19:58:36.802 - dboy18 -> [fully erased the chat message]
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	dboy18	0:0:-5	58:31.2		Geogebra:Triangles	2013-03-18 19:58:31.151 - johnmvano -> added polygon poly5
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	johnmvano	0:00:01	58:32.9		Geogebra:Triangles	2013-03-18 19:58:32.873 - johnmvano -> tool changed to Move Graphics View
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	johnmvano	0:00:04	58:42.9	0:00:04	chat	2013-03-18 19:58:42.858 - dboy18 -> ill try next
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:02	58:45.6		Geogebra:Triangles	2013-03-18 19:58:45.646 - dboy18 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	colleen_mates	dboy18	0:00:02	58:57.1	0:00:02	chat	2013-03-18 19:58:57.123 - colleen_mates -> Good try!
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	colleen_mates	0:00:11	59:13.0	0:00:11	chat	2013-03-18 19:59:12.969 - lgold0416 -> what did you do Jmvano>
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	lgold0416	0:00:01	59:16.4	0:00:01	chat	2013-03-18 19:59:16.352 - lgold0416 -> ?*
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	lgold0416	0:00:03	59:19.6		Geogebra:Triangles	2013-03-18 19:59:19.620 - dboy18 -> tool changed to Polygon
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	dboy18	0:00:03	59:25.6	0:00:03	chat	2013-03-18 19:59:25.599 - lgold0416 -> /try to do
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	lgold0416	0:00:31	59:55.0	0:00:31	chat	2013-03-18 19:59:55.038 - johnmvano -> i used the triangle tool to create a triangle with another one inside of it. however, im not sure how to make an equilateral one
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	johnmvano	0:0:-29	59:25.1		Geogebra:Triangles	2013-03-18 19:59:25.140 - dboy18 -> added point:Point G
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:03	59:28.7		Geogebra:Triangles	2013-03-18 19:59:28.678 - dboy18 -> added point:Point H
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:11	59:40.0		Geogebra:Triangles	2013-03-18 19:59:40.032 - dboy18 -> added point:Point I
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:01	59:42.0		Geogebra:Triangles	2013-03-18 19:59:42.010 - dboy18 -> added polygon poly3
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:10	59:52.5		Geogebra:Triangles	2013-03-18 19:59:52.530 - dboy18 -> added point:Point J
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:01	59:54.0		Geogebra:Triangles	2013-03-18 19:59:53.960 - dboy18 -> added point:Point K
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:06	00:00.0		Geogebra:Triangles	2013-03-18 19:59:59.994 - dboy18 -> added point:Point L
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:04	00:04.4		Geogebra:Triangles	2013-03-18 20:00:04.410 - dboy18 -> tool changed to Move
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	colleen_mates	dboy18	0:00:14	00:25.6	0:00:14	chat	2013-03-18 20:00:25.587 - colleen_mates -> I recall us having trouble with equilateral triangles before.
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	colleen_mates	0:0:-7	00:18.6		Geogebra:Triangles	2013-03-18 20:00:18.577 - dboy18 -> tool changed to Circle with Center through Point
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	dboy18	0:00:11	00:31.0	0:00:11	chat	2013-03-18 20:00:31.040 - lgold0416 -> must we create our own tool?
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	lgold0416	0:0:-11	00:19.8		Geogebra:Triangles	2013-03-18 20:00:19.841 - dboy18 -> added point:Point J
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:01	00:21.4		Geogebra:Triangles	2013-03-18 20:00:21.441 - dboy18 -> added point:Point K
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:00	00:21.6		Geogebra:Triangles	2013-03-18 20:00:21.632 - dboy18 -> added conic:Circle k
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	colleen_mates	dboy18	0:00:10	00:36.8	0:00:10	chat	2013-03-18 20:00:36.828 - colleen_mates -> I think D has a good idea with the circle though.
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	colleen_mates	0:0:-9	00:27.7		Geogebra:Triangles	2013-03-18 20:00:27.746 - dboy18 -> added conic:Circle p
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:07	00:35.0		Geogebra:Triangles	2013-03-18 20:00:35.036 - dboy18 -> tool changed to New Point
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:04	00:39.1		Geogebra:Triangles	2013-03-18 20:00:39.064 - dboy18 -> added point:Point L
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	johnmvano	dboy18	0:00:04	00:48.1	0:00:04	chat	2013-03-18 20:00:48.103 - johnmvano -> yeah, good idea!
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	johnmvano	0:0:-2	00:45.7		Geogebra:Triangles	2013-03-18 20:00:45.720 - dboy18 -> tool changed to Line through Two Points
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:02	00:47.8		Geogebra:Triangles	2013-03-18 20:00:47.774 - dboy18 -> tool changed to Polygon
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:06	00:54.6		Geogebra:Triangles	2013-03-18 20:00:54.648 - dboy18 -> added polygon poly4
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	dboy18	dboy18	0:00:05	01:00.4		Geogebra:Triangles	2013-03-18 20:01:00.377 - dboy18 -> tool changed to Circle with Center through Point
Spring 2013 Colon	Dynamic Geometry	Topic 05	Colon_Group_2	CID:1363017826690	lgold0416	dboy18	0:00:11	01:13.2	0:00:11	chat	2013-03-18 20:01:13.225 - lgold0416 -> that is definitely an equilateral triangle
